filename,num_words,ttr,gawl,gfw,big,trig,bignofun,trignofun,pos
Mighty_Morphin_Power_Rangers_Ritas_Rewind.txt,49,0.8979591836734694,4.918367346938775,rangers | power | younger | vanquish | time | team | send | self | robotic | robo,power rangers | the power | younger self | with her | vanquish the | to send | time so | the team | team faces | so she,the power rangers | with her younger | vanquish the power | to send herself | time so she | the team faces | team faces off | so she can | she can finally | send herself back,power rangers | younger self | vanquish the | vanquish power | time so | time she | time finally | time can | team faces | send herself,the power rangers | with alliance younger | vanquish vanquish power | to send herself | time time she | the team faces | team faces off | so time can | she time finally | send send back,NNP | NN | IN | DT | VBZ | VB | RB | PRP | JJ | VBN
MY_HERO_ONES_JUSTICE_2.txt,39,0.8717948717948718,4.871794871794871,one's | justice | hero | use | smash | quirks | over-the-top | makes | make | huge,ones justice | my hero | hero ones | you clash | use of | to the | the smash | the overthetop | smash hit | quirks as,my hero ones | hero ones justice | you clash headtohead | use of characters | to the smash | the smash hit | the overthetop followup | smash hit 3d | quirks as you | overthetop followup to,ones justice | my hero | hero ones | use of | use characters | smash hit | quirks you | quirks clash | quirks as | overthetop followup,my hero ones | hero ones justice | you clash headtohead | use use characters | to followup smash | the smash hit | the overthetop followup | smash hit 3d | quirks quirks you | overthetop followup to,NNP | NN | JJ | IN | VBP | PRP$ | NNS | DT | CD | VBZ
MY_HERO_ULTRA_RUMBLE.txt,28,0.9285714285714286,4.464285714285714,"ultra | team | standing | rumble"" | royale | play | pick | ones | new | last",your favorite | up and | ultra rumble | to play | to be | the new | the last | team up | standing in | royale free,your favorite character | up and fight | to play game | to be the | the new 24player | the last ones | team up and | standing in the | rumble pick your | royale free to,ultra rumble | team up | team fight | team and | standing the | standing new | standing in | royale free | play game | pick your,your favorite character | up team fight | to play game | to fight the | the new 24player | the last ones | team team and | standing standing the | rumble pick your | royale free to,NNP | JJ | VB | NN | TO | DT | VBG | VBD | RB | PRP$
NARAKA_BLADEPOINT.txt,52,0.8653846153846154,4.711538461538462,varied | unlike | unique | team | skills | royale | playstyle | players | play | naraka,your playstyle | with unique | with friends | with a | varied cast | up with | unlike any | unique skills | the legends | the fray,your playstyle with | with unique skills | with friends in | with a varied | varied cast of | up with friends | unlike any other | unique skills more | the legends of | the fray play,varied cast | unlike other | unlike find | unlike any | unique skills | team with | team up | team friends | skills more | royale experience,your playstyle with | with unique skills | with playstyle varied | with friends in | varied cast of | up team friends | unlike unlike other | unique skills more | the legends of | the fray play,IN | NNP | NN | NNS | DT | JJ | RB | CD | VBP | VBN
NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD.txt,23,0.9565217391304348,5.130434782608695,ninja | war | ultra | overpowering | online | offline | live | great | friends | fights,your friends | war and | ultra dynamic | the 4th | overpowering boss | or defy | online and | offline ninja | ninja war | ninja confrontations,your friends in | war and its | ultra dynamic online | the 4th great | overpowering boss fights | or defy your | online and offline | offline ninja confrontations | ninja war and | live the 4th,war overpowering | war its | war and | ultra dynamic | overpowering boss | online offline | online and | offline ninja | ninja war | ninja confrontations,your friends in | war war its | ultra dynamic online | the 4th great | overpowering boss fights | or defy your | online online offline | offline ninja confrontations | ninja war and | live live 4th,NN | NNP | JJ | CC | VB | PRP$ | NNS | IN | DT | CD
NARUTO_Ultimate_Ninja_STORM.txt,38,0.868421052631579,5.578947368421052,ultimate | storm | players | ninja | naruto | walls | unleash | run | remastered | powerful,ultimate ninja | ninja storm | naruto ultimate | will unleash | walls naruto | up walls | unleash powerful | to battle | storm has | storm allows,ultimate ninja storm | naruto ultimate ninja | will unleash powerful | walls naruto ultimate | up walls naruto | unleash powerful jutsu | to battle in | storm has been | storm allows players | run up walls,ultimate ninja | ninja storm | naruto ultimate | walls naruto | unleash powerful | storm remastered | storm has | storm been | storm allows | run walls,ultimate ninja storm | naruto ultimate ninja | will unleash powerful | walls naruto ultimate | up walls naruto | unleash powerful jutsu | to battle in | storm storm been | storm allows players | run run walls,NNP | NNS | JJ | IN | VBZ | VBN | VB | VBP | TO | RP
NARUTO_X_BORUTO_Ultimate_Ninja_STORM_CONNECTIONS.txt,32,0.9375,5.53125,storm | ninja | x | ultimate | two | story | series | reunite | ninjas | next,x boruto | with fastpaced | ultimate ninja | two different | the storm | the next | story modes | storm series | storm connections | series naruto,x boruto ultimate | with fastpaced ninja | ultimate ninja storm | two different story | the storm series | the next exciting | storm series naruto | storm connections is | series naruto x | reunite in the,x boruto | ultimate ninja | two different | story modes | storm series | storm connections | series naruto | reunite the | reunite next | reunite in,x boruto ultimate | with fastpaced ninja | ultimate ninja storm | two different story | the storm series | the next exciting | storm series naruto | storm connections is | series naruto x | reunite reunite the,NNP | JJ | NN | IN | DT | NNS | VBZ | CD | CC
Omega_Strikers.txt,40,0.9,4.975,victory | toss | tofu | strikers | squad | smash | sling | slimes | score | rocket,with friends | up with | toss tofu | tofu and | to victory | to sling | this lightningfast | the footbrawl | the arena | strikers to,with friends and | victory join the | up with friends | toss tofu and | tofu and rocket | to sling slimes | this lightningfast 3v3 | the footbrawl smash | the arena and | strikers to sling,toss tofu | tofu rocket | tofu and | strikers to | strikers sling | squad with | squad up | squad friends | smash opponents | sling slimes,with friends and | victory join the | up squad friends | toss tofu and | tofu tofu rocket | to sling slimes | this lightningfast 3v3 | the footbrawl smash | the arena and | strikers strikers sling,NN | IN | NNS | DT | JJ | CC | VBG | VB | TO | NNP
ONE_PIECE_Bounty_Rush.txt,25,0.88,4.32,team | 4 | work | vs | teams | take | rush | pirates | multiplayer | loot,your team | work with | with your | vs 4 | to capture | the other | the loot | teams berries | team to | team action,your team to | work with your | with your team | vs 4 multiplayer | to capture the | the other teams | the loot pirates | team to capture | team action game | take the loot,work your | work with | work team | vs 4 | teams berries | team to | team capture | team action | take the | take loot,your team to | work work your | with work team | vs 4 multiplayer | to capture the | the loot pirates | the capture teams | team team capture | team action game | take take loot,NN | NNP | DT | VB | CD | VBZ | TO | PRP$ | JJ | IN
Party_Animals.txt,43,0.9069767441860465,4.953488372093023,puppies | friends | world | together | screen | remotely | realistic | physics | paw | party,your friends | world under | with your | with the | under our | together for | the world | the same | screen interact | same screen,your friends remotely | your friends as | world under our | with your friends | with the world | under our realistic | together for chaotic | the world under | the same screen | screen interact with,world under | world realistic | world our | together for | together chaotic | screen interact | remotely or | remotely huddle | realistic physics | puppies kittens,your friends remotely | your friends as | world world our | with paw friends | with interact world | under world realistic | together together chaotic | the world under | the fun screen | screen interact with,NNP | IN | NNS | NN | JJ | PRP$ | RB | PRP | DT | CC
RUMBLE.txt,40,0.925,5.15,world | use | specific | seen | rumble | pvp | power | performing | opponents | movements,your opponents | you gain | you can | world has | use it | to defeat | this power | the world | the greatest | the earth,your opponents in | you gain mastery | you can control | world has ever | use it to | to defeat your | this power and | the world has | the greatest rumble | the earth around,world has | world ever | use to | use it | use defeat | specific martialarts | seen by | rumble fighter | pvp duels | power use,your opponents in | you movements control | you gain mastery | world world ever | use use to | to defeat your | this power and | the world has | the greatest rumble | the earth around,NN | VB | JJ | IN | DT | PRP | NNS | RB | NNP | VBZ
SENRAN_KAGURA_ESTIVAL_VERSUS.txt,48,0.8333333333333334,4.8125,trusted | time | thrust | starts | shinobi | schools | prepare | play | parallel | new,will there | will the | will anyone | trusted will | to keep | to enjoy | time to | thrust into | there be | their clothes,will there be | will the other | will anyone manage | trusted will the | to keep their | to enjoy the | time to enjoy | thrust into a | there be time | their clothes intact,will time | will there | will the | will schools | will other | will be | will anyone | trusted will | time to | time enjoy,will will other | will will be | will anyone manage | trusted will the | to keep their | to enjoy the | time time enjoy | thrust thrust a | there will time | their clothes intact,NN | DT | JJ | VB | NNP | IN | NNS | VBP | TO | RB
Slitterhead.txt,20,0.95,6.05,them...all... | neon-lit | must | lurking | hunts | eliminate | city | brain-devouring | bodiless | alleys,themall the | the braindevouring | the bodiless | the alleys | slitterheads lurking | of a | neonlit city | must eliminate | lurking in | in the,themall the bodiless | the braindevouring slitterheads | the bodiless hyoki | the alleys of | slitterheads lurking in | of a neonlit | must eliminate themall | lurking in the | in the alleys | i must eliminate,themall the | the bodiless | slitterheads lurking | neonlit city | must eliminate | lurking the | lurking in | lurking alleys | i must | hyoki hunts,themall the bodiless | the braindevouring slitterheads | the bodiless hyoki | the alleys of | slitterheads lurking in | of alleys neonlit | must eliminate themall | lurking lurking the | in lurking alleys | i must eliminate,NN | DT | IN | NNS | JJ | VB | RP | MD
SMASH_LEGENDS.txt,47,0.8085106382978723,4.404255319148936,play | legends | smash | battle | world | team | tale | steam | solo | smashers,smash legends | in a | your friends | world on | with your | with smashers | where fairy | the world | team battle | tale legends,your friends play | world on steam | with your friends | with smashers from | where fairy tale | the world on | team battle with | tale legends engage | steam ios and | solo or in,smash legends | world steam | world on | team battle | tale legends | steam ios | solo or | solo in | solo a | solo 3v3,your friends play | world world steam | with smashers from | with battle friends | where fairy tale | the world on | team battle with | tale legends engage | steam ios and | solo solo in,NNP | NN | IN | DT | JJ | RB | CC | WRB | VBZ | PRP$
SOULCALIBUR_VI.txt,31,0.8709677419354839,5.0,welcome | vi | stage | soulcalibur | new | mechanics | marks | history | historic | franchise,to the | your fists | welcome back | vi marks | the stage | the historic | the fight | than your | stage of | soulcalibur vi,your fists to | welcome back to | vi marks a | to the stage | to the fight | the stage of | the historic franchise | the fight featuring | than your fists | stage of history,welcome back | vi marks | stage of | stage history | soulcalibur vi | new era | mechanics characters | mechanics and | marks new | marks a,your fists to | welcome back to | vi marks a | to fists fight | to back stage | the stage of | the historic franchise | the fight featuring | than bring fists | stage stage history,NN | NNP | DT | NNS | JJ | IN | TO | VBZ | VBG | RB
Sumotori_Dreams_Classic.txt,9,1.0,5.222222222222222,wrestle | tumble | sumo | heavy | headed | guys | blocky | around,wrestle and | tumble around | sumo wrestle | heavy headed | headed blocky | guys sumo | blocky guys | and tumble,wrestle and tumble | sumo wrestle and | heavy headed blocky | headed blocky guys | guys sumo wrestle | blocky guys sumo | around heavy headed | and tumble around,wrestle tumble | wrestle and | tumble around | sumo wrestle | heavy headed | headed blocky | guys sumo | blocky guys,wrestle wrestle tumble | sumo wrestle and | heavy headed blocky | headed blocky guys | guys sumo wrestle | blocky guys sumo | around heavy headed | and tumble around,NN | JJ | VBD | RB | NNS | NNP | CC
Swords_Fantasy_Battlefield.txt,14,1.0,5.285714285714286,swords | person | including | game | fantasy | battles | battlefield | 3rd,with swords | the 3rd | swords fantasy | person including | is a | including battles | game from | from the | fantasy battlefield | battles with,the 3rd person | swords swords fantasy | swords fantasy battlefield | person including battles | is a game | including battles with | game from the | from the 3rd | fantasy battlefield is | battles with swords,swords fantasy | person including | including battles | game the | game from | game 3rd | fantasy battlefield | battles with | battles swords | battlefield is,the 3rd person | swords swords fantasy | swords fantasy battlefield | person including battles | is battlefield game | including battles with | game game the | from game 3rd | fantasy battlefield is | battles battles swords,NNS | NNP | NN | IN | DT | VBZ | VBG | CD
Teenage_Mutant_Ninja_Turtles_Mutants_Unleashed.txt,17,0.9411764705882353,5.764705882352941,turtle | straight | slide | shell-shocking | sewers | proportions | new | join | brothers | adventure,turtle brothers | this new | the turtle | the sewers | straight from | slide into | shellshocking proportions | sewers and | of shellshocking | new adventure,turtle brothers straight | this new adventure | the turtle brothers | the sewers and | straight from the | slide into this | sewers and slide | proportions join the | of shellshocking proportions | new adventure of,turtle brothers | straight the | straight sewers | straight from | slide this | slide new | slide into | shellshocking proportions | sewers slide | sewers and,turtle brothers straight | this new adventure | the turtle brothers | the sewers and | straight straight the | slide slide this | sewers sewers slide | proportions join the | of shellshocking proportions | new adventure of,NN | IN | DT | NNS | JJ | VBD | VB | NNP | CC
Teenage_Mutant_Ninja_Turtles_Splintered_Fate.txt,31,0.9354838709677419,5.096774193548387,unleash | unite | turtles | tmnt | splintered | splinter | skills | rogue-like | rescue | quest,unleash the | unite in | turtles in | to rescue | tmnt splintered | the turtles | the foot | splintered fate | splinter from | skills unite,unleash the turtles | unite in bodacious | turtles in a | to rescue splinter | tmnt splintered fate | the turtles in | the foot clan | splintered fate  | splinter from the | skills unite in,unleash turtles | unleash the | unite in | unite bodacious | turtles roguelike | turtles in | turtles a | tmnt splintered | splintered fate | splinter the,unleash unleash turtles | unite unite bodacious | turtles turtles a | to rescue splinter | tmnt splintered fate | the turtles in | the foot clan | splintered fate  | splinter splinter the | skills unite in,NNP | JJ | NN | IN | DT | NNS | VBP | VB | TO | CC
TEKKEN_7.txt,43,0.8604651162790697,5.534883720930233,warfare | unreal | stunning | story-driven | rivals | powered | mishima | members | long-time | legendary,of the | with stunning | with friends | warfare between | unreal engine | the mishima | the longtime | the legendary | the epic | that can,with stunning storydriven | with friends and | warfare between members | unreal engine 4 | the mishima family | the longtime clan | the legendary fighting | the epic conclusion | that can be | stunning storydriven cinematic,warfare members | warfare between | unreal engine | stunning storydriven | storydriven cinematic | powered unreal | powered by | mishima family | members the | members of,with stunning storydriven | with friends and | warfare warfare members | unreal engine 4 | the mishima family | the longtime clan | the legendary fighting | the epic conclusion | that duels be | stunning storydriven cinematic,NN | JJ | IN | NNS | DT | NNP | VBN | CC | WDT | VB
TEKKEN_8.txt,14,0.9285714285714286,4.785714285714286,tekken | ready | next | legendary | get | game | franchise | fighting | chapter | 8,the next | the legendary | tekken 8 | ready for | next chapter | legendary fighting | in the | get ready | game franchise | franchise tekken,the next chapter | the legendary fighting | ready for the | next chapter in | legendary fighting game | in the legendary | get ready for | game franchise tekken | franchise tekken 8 | for the next,tekken 8 | ready the | ready next | ready for | next chapter | legendary fighting | get ready | game franchise | franchise tekken | fighting game,the next chapter | the legendary fighting | ready ready the | next chapter in | legendary fighting game | in chapter legendary | get ready for | game franchise tekken | franchise tekken 8 | for ready next,NN | JJ | NNP | IN | DT | CD
THE_KING_OF_FIGHTERS_XIV_STEAM_EDITION.txt,40,0.95,4.425,xiv | kof | fighters | team | system | steam | new | king | hits | gameplay,xiv is | xiv finally | with its | to clash | to 3d | this new | the king | team battle | system but | steam kof,xiv is back | xiv finally hits | with its classic | to clash in | to 3d 58 | this new chapter | the king of | team battle game | system but evolved | steam kof xiv,xiv is | xiv finally | xiv back | the king | team battle | system evolved | system but | steam kof | of fighters | new chapter,xiv xiv back | xiv finally hits | with back classic | to clash in | to 3d 58 | this new chapter | the king of | team battle game | system system evolved | steam kof xiv,NNP | NN | JJ | IN | CD | VBZ | TO | RB | DT | CC
The_Thrill_of_the_Fight__VR_Boxing.txt,47,0.8085106382978723,4.276595744680851,boxing | world | way | vr | virtual | top | thrill | sweat | step | ropes,of the | your way | your gloves | youll jab | world grab | where youll | way to | vr boxing | virtual ring | top of,your way to | your gloves step | youll jab dodge | world grab your | where youll jab | way to the | vr boxing game | virtual ring where | top of the | to the top,world grab | way top | way to | way the | vr boxing | virtual ring | top the | top of | top boxing | thrill the,your way to | your gloves step | youll jab dodge | world grab your | where ring jab | way way the | vr boxing game | virtual ring where | top top the | to way top,NN | DT | IN | NNP | VB | PRP$ | NNS | JJ | CC | WRB
The_Wraith_of_the_Galaxy.txt,32,0.96875,4.75,space | destroy | wraith | third-person | taken | planets | outer | order | game | galaxy,wraith of | will destroy | to conduct | thirdperson space | they will | them or | the wraith | the galaxy | taken over | space in,you the wraith | wraith of the | will destroy you | to conduct experiments | thirdperson space combat | they will destroy | them or they | the wraith of | the galaxy is | taken over outer,wraith the | wraith of | wraith galaxy | thirdperson space | the wraith | taken over | taken outer | space order | space in | space combat,you the wraith | wraith wraith the | will destroy you | to conduct experiments | thirdperson space combat | they destroy destroy | them destroy they | the wraith of | the galaxy is | taken taken outer,NN | PRP | NNP | JJ | IN | DT | VBP | VB | NNS | VBZ
Troublemaker.txt,35,0.9428571428571428,5.6,troublemaker | traditions | tape | strongest | school | one | loving | high | grab | genre,what high | troublemaker blends | traditions in | the strongest | the genre | the ever | tape and | strongest traditions | school is | out of,what high school | troublemaker blends favorite | traditions in the | the strongest traditions | the ever loving | tape and focus | strongest traditions in | school is all | out of one | one another troublemaker,troublemaker blends | traditions the | traditions in | traditions genre | tape focus | tape and | strongest traditions | school is | school all | school about,what high school | troublemaker blends favorite | traditions traditions the | the strongest traditions | the ever loving | tape tape focus | strongest traditions in | school school all | out crap one | one another troublemaker,NN | IN | DT | JJ | VBZ | VBG | VB | RB | NNS | WDT
UNDERDOGS.txt,21,0.9523809523809523,5.142857142857143,wrap | violence | underground | tons | smashing | scene | metal-on-metal | metal | mech | go,yourself in | wrap yourself | underground mech | tons of | through a | smashing through | scene of | of metal | of fullon | metalonmetal violence,yourself in 5 | wrap yourself in | violence underground mech | underground mech fights | tons of metal | through a dark | smashing through a | scene of fullon | of metal  | of fullon metalonmetal,wrap yourself | wrap in | wrap 5 | underground mech | tons of | tons metal | smashing through | smashing dark | smashing a | scene of,yourself wrap 5 | wrap wrap in | violence underground mech | underground mech fights | tons tons metal | through smashing dark | smashing smashing a | scene scene fullon | of metal  | of fullon metalonmetal,NN | NNP | IN | JJ | PRP | NNS | DT | CD | CC
Undisputed.txt,36,0.8888888888888888,5.388888888888889,undisputed | visuals | unprecedented | true | ring | master | life | licensed | inch | gives,you unprecedented | visuals bonejarring | unprecedented control | undisputed in | undisputed gives | true to | to master | to life | to date | the ring,you unprecedented control | visuals bonejarring action | unprecedented control to | undisputed in the | undisputed gives you | true to life | to master every | to life visuals | to date featuring | the most authentic,visuals bonejarring | unprecedented control | undisputed the | undisputed most | undisputed in | undisputed gives | undisputed authentic | true to | true life | master every,you unprecedented control | visuals bonejarring action | unprecedented control to | undisputed undisputed the | undisputed gives you | true true life | to master every | to life visuals | to date featuring | the undisputed authentic,NN | JJ | IN | TO | DT | VB | NNS | NNP | VBZ | VBN
Weekend_Warriors_MMA.txt,48,0.8958333333333334,4.833333333333333,wrestling | weight | unique | survive | sport's | round | revolution | resistance | real | ranks,you to | wrestling brings | with their | where real | weight classes | unique promotions | to survive | to mma | to climb | their own,you to survive | wrestling brings the | with their own | where real resistance | weight classes or | unique promotions with | to survive each | to mma where | to climb the | their own weight,wrestling brings | weight classes | unique promotions | the engine | survive round | survive each | sports 1st | round embark | revolution to | revolution mma,you challenges survive | wrestling brings the | with promotions own | where real resistance | weight classes or | unique promotions with | to survive each | to mma where | to climb the | their promotions weight,NN | DT | NNS | IN | JJ | VB | TO | CD | NNP | WRB
WindStop_Strategy.txt,42,0.8095238095238095,4.761904761904762,yan | windstop | strategy | men | hu | young | valley | sudden | situ's | rpg.as,yan men | the windstop | of hu | hu yan | young master | you bring | windstop valley | windstop strategy | the young | the new,of hu yan | hu yan men | young master of | you bring glory | yan men situs | yan men can | windstop strategy is | valley the young | the young master | the windstop valley,yan men | hu yan | young master | windstop valley | windstop strategy | the young | the windstop | sudden massacre | strategy rpgas | strategy regionsuppressing,of hu yan | hu yan men | young master of | you bring glory | yan men situs | yan men can | windstop strategy is | valley the young | the young master | the windstop valley,NNP | NN | DT | JJ | IN | VBZ | VBN | VB | RB | PRP
Wrestling_Empire.txt,48,0.9375,5.020833333333333,wrestling |  | whole | whilst | visuals | triple | threat | style | still | smoother,wrestling comes | with higher | whole other | whilst still | visuals and | triple threat | threat in | the retro | the lightweight | the fun,wrestling the lightweight | wrestling comes full | with higher resolution | whole other booking | whilst still retaining | visuals and a | triple threat in | threat in wrestling | the retro style | the lightweight champion,wrestling comes | whole other | whole booking | whilst still | visuals smoother | visuals and | visuals a | triple threat | threat wrestling | threat in,wrestling the lightweight | wrestling comes full | with higher resolution | whole whole booking | whilst still retaining | visuals visuals a | triple threat in | threat threat wrestling | the retro style | the lightweight champion,NN | JJ | VBG | DT | IN | VBZ | RB | NNS | CC | WDT
__Kinki_Spiritual_Affairs_Bureau.txt,28,0.8928571428571429,4.75,spirits | village | unlawful | time | solve | saiga | purge | play | nara | mystery,with firearms | village invasion | unlawful spirits | to solve | to fight | time to | the spirits | the saiga | the mystery | spirits to,with firearms and | village invasion in | unlawful spirits to | to solve the | to fight back | time to fight | the spirits play | the saiga village | the mystery of | spirits to solve,village invasion | unlawful spirits | time to | time fight | spirits to | spirits solve | spirits play | solve the | solve mystery | saiga village,with firearms and | village invasion in | unlawful spirits to | to solve the | to fight back | time time fight | the spirits play | the saiga village | the mystery of | spirits spirits solve,NN | IN | DT | NNP | VB | TO | NNS | JJ | RB | CC
text/3DF,33.03225806451613,0.51416015625,5.01025390625,game | fight | battle | fighting | friends | play | team | new | online | ninja,of the | is a | in the | fighting game | with your | to the | your friends | from the | and a | with friends,with your friends | ultimate ninja storm | if you lose | your friends in | with friends in | with friends and | up with friends | to the top | the power rangers | the legendary fighting,fighting game | game with | friends in | fight your | become the | ultimate ninja | team up | power rangers | players battle | ninja storm,ultimate ninja storm | if if lose | your friends in | with friends in | with friends and | where players battle | the power rangers | the legendary fighting | team team with | sword fighting game,NN | NNP | JJ | IN | DT | NNS | CC | VB | VBZ | TO
